TX_RX_ID,Environment,TX_Power_dBm,PL_NYU_SUM_dB,PL_USC_perDelayMax_dB,Delta_PL_dB,DS_NYU_SUM_ns,DS_USC_perDelayMax_ns,Delta_DS_ns,ASA_NYU_10dB,ASA_NYU_15dB,ASA_NYU_20dB,ASA_USC,Delta_ASA_10dB,ASD_NYU_10dB,ASD_NYU_15dB,ASD_NYU_20dB,ASD_USC,Delta_ASD_10dB
T2-R35,LOS,-2,109.315744472712,110.793517297065,-1.47777282435285,23.8140409056164,26.9599150848791,-3.14587417926276,3.26465840306231,3.9739145680274,26.6050643821961,22.1038633328573,-18.839204929795,3.26465840306243,3.23706415337043,7.26832644842179,6.28612942532087,-3.02147102225845
T2-R36,LOS,-2,105.810260072341,106.837211906136,-1.02695183379501,13.3193381486658,14.6282727760709,-1.30893462740509,3.26465840306254,3.52735784523003,3.12592919397735,8.74814247294153,-5.48348406987899,3.26465840306231,3.30926180864234,3.45114647831641,3.74312828470823,-0.478469881645914
T3-R1,NLOS,-1.37,132.213979493075,134.02128107593,-1.80730158285476,15.2643168602912,15.3852002477077,-0.120883387416498,10.8418183025238,10.7217014425428,10.5423551262052,10.2988583025727,0.542959999951067,6.27129488089562,5.59989128006894,5.26173992594358,4.92588230417252,1.3454125767231
T3-R35,LOS,-1.37,116.895674748437,118.822893209912,-1.92721846147474,26.5500239189835,26.3090227513293,0.241001167654129,13.4347171992304,12.3456413378654,12.1515706412117,11.812192813942,1.62252438528842,24.8946546016708,22.5567023378161,21.5502360520963,21.1008147645508,3.79383983711999
T3-R36,LOS,-1.37,115.224634403086,117.057107164891,-1.83247276180541,0.717313462876574,0.724056376139793,-0.00674291326321874,3.26465840306243,3.60771109182926,3.13364775899322,2.49279360640997,0.771864796652458,3.26465840306265,3.11601366284712,2.81825050753765,2.17406255752214,1.09059584554051
T3-R37,LOS,-1.37,120.868812423751,122.890054522731,-2.02124209898015,1.42281822831932,1.71667768325502,-0.293859454935695,3.26465840306243,3.51486278136961,3.10789859186239,2.86779855156047,0.396859851501956,3.26465840306254,3.07977253486239,2.52329845046128,1.66117675427735,1.60348164878519
T4-R1,NLOS,-1.72,129.419872250273,129.921992145691,-0.502119895417877,0.64275477631342,0.668637232140831,-0.0258824558274112,3.26465840306231,2.67943003849148,1.95580370242929,1.20741826972573e-06,3.26465719564405,4.18648265468777,3.77114782072625,3.16746253861715,2.49411446483834,1.69236818984943
T4-R3,LOS,-1.72,113.443651973677,115.839684295549,-2.39603232187204,0.928946400180792,0.992713876448057,-0.0637674762672653,4.94676703524088,4.60130372915845,4.01492176365615,3.5014050395967,1.44536199564418,3.26465840306243,3.52125673500981,2.90798586484014,2.23265721002408,1.03200119303835
T4-R37,LOS,-1.72,105.649827872359,106.862018288599,-1.21219041623991,7.9141283455891,7.58221168935382,0.331916656235276,7.35433132676699,13.2070449499729,11.1460340021115,10.1615565144285,-2.80722518766151,13.6489265937032,14.3398634174653,14.0122388905123,13.3928146404456,0.256111953257612
T4-R38,NLOS,-1.72,352.28,352.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T5-R1,NLOS,-3,115.977959409991,117.294077322559,-1.316117912568,34.9384596103004,37.0081258406722,-2.06966623037184,56.4697552049041,51.7228768942875,47.5744827206867,45.2880519625728,11.1817032423313,10.2380025094483,9.90268137907459,9.78223864209264,9.34607710099152,0.891925408456755
T5-R10,NLOS,-3,123.799613619612,127.327958731682,-3.52834511206996,23.5267115174002,34.4821580409078,-10.9554465235076,5.17288228746073,4.56278810095806,18.2104217150414,13.7396338256638,-8.56675153820302,5.17828882789578,4.66143875168636,9.39028136645611,8.3879567811698,-3.20966795327402
T5-R3,LOS,-3,107.285377990168,109.013226884785,-1.72784889461731,7.94836082125517,8.53646136870546,-0.588100547450285,3.26465840306243,8.69086352803303,7.7359752976795,7.79196737878171,-4.52730897571929,3.26465840306243,8.40633282880657,8.21720024178785,7.59266559123501,-4.32800718817258
T5-R35,LOS,-3,111.020727294513,112.314015637321,-1.29328834280741,1.01172892857818,1.00982456650175,0.00190436207642541,3.26465840306243,3.98548710998024,3.40746761188383,2.92442750614911,0.34023089691332,3.26465840306254,3.46487217532645,2.82937764594667,2.49437834732585,0.770280055736688
T6-R1,LOS,-1.55,104.25333239801,106.597340660863,-2.34400826285318,6.29907421590578,8.22426834446034,-1.92519412855456,4.66029348198732,4.46693924642638,4.03227686405982,5.07539248139542,-0.415098999408097,4.84814206199419,4.64323010521906,4.22923340695784,3.77445863774668,1.07368342424751
T6-R39,NLOS,-1.55,113.428771472133,115.644497614637,-2.21572614250375,22.8582683853876,22.7916698077944,0.0665985775931901,61.3286055057167,61.0501061513329,61.2011206665915,61.1539402028904,0.174665302826256,31.7560115063244,31.0270379857533,31.1035239228642,30.8938924194899,0.862119086834568
T6-R40,NLOS,-1.55,120.708802229453,123.156059103382,-2.44725687392948,22.8143566293707,29.1795712320538,-6.36521460268309,34.2587899906233,29.7035087498667,28.2674608391261,27.0590042786548,7.19978571196852,3.26465840306265,26.2888182218431,23.4531878073141,20.7095662964281,-17.4449078933655
