Location,Env,Distance_m,PL_NYU_dB,PL_USC_dB,Delta_PL_dB,DS_NYU_ns,DS_USC_ns,Delta_DS_ns,ASA_NYU_10dB,ASA_NYU_15dB,ASA_NYU_20dB,ASA_USC,ASD_NYU_10dB,ASD_NYU_15dB,ASD_NYU_20dB,ASD_USC
R11,LOS,36.3,101.143880779153,107.521819172604,-6.37793839345156,5.05750511993228,5.81247655023667,-0.754971430304389,9.9013847978562,9.72580743021175,9.8091579608374,11.3046823633815,9.63383893172067,9.55777640849846,9.54913934977835,9.53221905303462
R12,LOS,57.9,103.019403802898,108.642569306579,-5.62316550368077,2.68044627197276,3.12875767279831,-0.448311400825549,10.4638155448672,10.1500639500138,10.8509822198595,11.2649802213334,9.50926278876142,9.54240677638243,9.52468529283685,9.28822093245219
R13,LOS,65.7,101.923700816651,109.570750845799,-7.64705002914823,2.24798428920971,3.5266879453303,-1.27870365612059,11.9315068982069,10.9836176666028,11.0834311943709,12.023230625921,11.7427545104422,11.4727021895217,11.0998308727498,10.9740401035997
R01,NLOS,46,118.682723088864,122.59432805277,-3.91160496390611,26.1252823782186,23.4998305324451,2.62545184577348,10.9312075977829,14.3739760856968,17.5464082791098,18.0184165100876,47.2511917681552,46.4046971132099,45.9768707529796,45.7205761468123
R02,NLOS,73,122.977320527821,128.331162387744,-5.35384185992268,21.4926243527747,22.3045742072158,-0.811949854441188,23.3255223995079,23.8843065955911,23.120057696549,24.874533864148,31.8857067917775,32.3822576777243,31.8267753949384,31.4611894555267
R03,NLOS,83,124.528514111024,129.078132676437,-4.54961856541219,18.4482685408643,19.2100175289316,-0.761748988067335,28.8406454134555,27.8428508342509,27.6689114024009,28.7252458773408,28.6449614936087,27.9109069551559,27.0686334975489,26.4872203993025
R04,NLOS,40.66,116.313415643016,122.853082325412,-6.53966668239643,41.0892863898533,59.4278724885463,-18.338586098693,44.6755207875909,49.0956322251638,49.8292596049278,49.2827914807605,11.2359805438282,16.750975831966,15.9284049896388,15.3954859573082
R05,NLOS,53.35,117.372310382443,121.696567042448,-4.32425666000505,62.3880821408229,62.7090086580595,-0.320926517236607,75.8682237384355,77.8934998118449,80.149316494974,80.1051607725673,23.7130581466992,23.6055398449837,22.9161823320088,22.4462260071417
R06,NLOS,62.56,122.251115622914,126.744739186561,-4.49362356364706,39.9721604708211,46.8961529256935,-6.92399245487236,54.0229368833014,54.130131748915,53.8588115208561,53.7080159262355,19.1212926517791,22.4159993142051,21.5425717293912,20.9801588467202
R07,NLOS,35,104.858751804448,109.441625603264,-4.58287379881588,4.92020619776487,5.51785890611883,-0.597652708353962,9.19517051629249,12.3101672007887,19.4035863163362,19.0989191754558,9.62923702984922,9.45020995278632,10.3877311221282,10.4819283046793
R08,NLOS,45.47,101.238574282963,106.164883897636,-4.92630961467307,2.1209823879445,2.57987991334558,-0.458897525401082,9.90931348644026,10.0526307000417,9.68941970273304,10.790168680142,10.2792227260384,10.0217461098254,9.53440182990874,9.60963891763357
R09,NLOS,58.5,115.263370433171,121.721339884744,-6.45796945157362,12.5639953870679,19.0859531573523,-6.52195777028439,17.3860843522369,17.5981238439454,21.0646284307023,20.6433752806855,26.9409804528241,26.4794081394342,26.7909399535932,26.319420581102
R10,NLOS,65.7,120.377892282226,125.176424560581,-4.79853227835507,21.3990152231492,28.7335440569251,-7.33452883377585,11.3943096705757,11.7643017214583,19.2159954418658,20.1032306653181,12.1852016149943,13.7462193270154,14.1977285471459,13.6263420504679
R11,NLOS,18.3,112.754538190651,118.921175356229,-6.16663716557774,9.98481610387138,12.8401666333784,-2.85535052950702,19.612541637556,22.9677509722997,25.4209858229296,25.3091311530649,18.2025615584439,17.0665917162097,16.7093649563075,16.9203015862651
R12,NLOS,20.8,105.187518958862,109.374645697416,-4.18712673855349,2.98386487984608,3.40110161394887,-0.417236734102785,9.54601847393789,8.84027479045702,9.31595375553165,10.5694370716475,9.443304925304,9.19611334565704,9.02228159388509,9.13806106216314
R13,NLOS,30,120.066348004811,124.212023038241,-4.14567503343035,33.6449908588272,37.7533354079327,-4.10834454910553,14.6154644489645,22.5676309184836,21.7307395509761,26.1531183220611,27.1995073690423,28.7725214843338,27.943932608535,27.4324687144629
